gtt_id,word,pos,group
014759,user,n.,u
014760,usher,n.,u
014761,usual,adj.,u
014762,usually,adv.,u
014763,usurp,v.,u
014764,utensil,n.,u
014765,uterine,adj.,u
014766,uterus,n.,u
014767,utilitarian,adj.,u
014768,utility,n.,u
014769,utilization,n.,u
014770,utilize,vt.,u
014771,utmost,n.,u
014772,utopia,n.,u
014773,utopian,adj.,u
014774,utter,adj.,u
014775,utterance,n.,u
014776,utterly,adv.,u
014777,vacancy,n.,v
014778,vacant,adj.,v
014779,vacate,v.,v
014780,vacation,n.,v
014781,vacationer,n.,v
014782,vaccinate,v.,v
014783,vaccination,n.,v
014784,vaccine,adj.,v
014785,vacuum,n.,v
014786,vagina,n.,v
014787,vaginal,adj.,v
014788,vague,adj.,v
014789,vaguely,adv.,v
014790,vain,adj.,v
014791,valet,n.,v
014792,valiant,adj.,v
014793,valid,adj.,v
014794,validate,vt.,v
014795,validation,n.,v
014796,validity,n.,v
014797,valley,n.,v
014798,valor,n.,v
014799,valuable,adj.,v
014800,valuation,n.,v
014801,value,n.,v
014802,valued,adj.,v
014803,valve,n.,v
014804,vampire,n.,v
014805,vandal,n.,v
014806,vandalism,n.,v
014807,vanguard,n.,v
014808,vanilla,n.,v
014809,vanish,vi.,v
014810,vanity,n.,v
014811,vantage,n.,v
014812,vapor,n.,v
014813,vaporize,v.,v
014814,variability,n.,v
014815,variable,n.,v
014816,variance,n.,v
014817,variant,adj.,v
014818,variation,n.,v
014819,varied,adj.,v
014820,variegated,adj.,v
014821,variety,n.,v
014822,various,adj.,v
014823,variously,adv.,v
014824,varnish,n.,v
014825,varsity,n.,v
014826,vary,vt.,v
014827,vascular,adj.,v
014828,vase,n.,v
014829,vast,adj.,v
014830,vastly,adv.,v
014831,vastness,n.,v
014832,vat,n.,v
014833,vault,n.,v
014834,veal,n.,v
014835,vector,n.,v
014836,veer,vi.,v
014837,vegan,n.,v
014838,vegetable,n.,v
014839,vegetarian,n.,v
014840,vegetation,n.,v
014841,vegetative,adj.,v
014842,vehemently,adv.,v
014843,vehicle,n.,v
014844,veil,n.,v
014845,veiled,adj.,v
014846,vein,n.,v
014847,velocity,n.,v
014848,velvet,n.,v
014849,velvety,adj.,v
014850,vend,v.,v
014851,vendetta,n.,v
014852,vendor,n.,v
014853,veneer,n.,v
014854,venerable,adj.,v
014855,vengeance,n.,v
014856,vengeful,adj.,v
014857,venison,n.,v
014858,venom,n.,v
014859,venous,adj.,v
014860,vent,n.,v
014861,ventilation,n.,v
014862,ventilator,n.,v
014863,venture,n.,v
014864,venue,n.,v
014865,veracity,n.,v
014866,veranda,n.,v
014867,verb,n.,v
014868,verbal,adj.,v
014869,verbally,adv.,v
014870,verdant,adj.,v
014871,verdict,n.,v
014872,verge,v.,v
014873,verification,n.,v
014874,verify,vt.,v
014875,veritable,adj.,v
014876,vernacular,adj.,v
014877,versatile,adj.,v
014878,versatility,n.,v
014879,verse,n.,v
014880,version,n.,v
014881,versus,prep.,v
014882,vertebra,n.,v
014883,vertebrate,n.,v
014884,vertical,adj.,v
014885,vertically,adv.,v
014886,vertigo,n.,v
014887,very,adv.,v
014888,vessel,n.,v
014889,vest,n.,v
014890,vested,adj.,v
014891,vestibule,n.,v
014892,vestige,n.,v
014893,vet,n.,v
014894,veteran,n.,v
014895,veterinarian,n.,v
014896,veterinary,n.,v
014897,veto,n.,v
014898,vex,vt.,v
014899,via,prep.,v
014900,viability,n.,v
014901,viable,adj.,v
014902,vial,n.,v
014903,vibrant,adj.,v
014904,vibrate,v.,v
014905,vibration,n.,v
014906,vice,n.,v
014907,vicinity,n.,v
014908,vicious,adj.,v
014909,viciously,adv.,v
014910,victim,n.,v
014911,victimization,n.,v
014912,victimize,v.,v
014913,victor,n.,v
014914,victorious,adj.,v
014915,victory,n.,v
014916,video,n.,v
014917,view,n.,v
014918,viewer,n.,v
014919,viewpoint,n.,v
014920,vigil,n.,v
014921,vigilance,n.,v
014922,vigilant,adj.,v
014923,vigilante,n.,v
014924,vignette,n.,v
014925,vigor,n.,v
014926,vigorous,adj.,v
014927,vigorously,adv.,v
014928,vile,adj.,v
014929,vilify,vt.,v
014930,villa,n.,v
014931,village,n.,v
014932,villager,n.,v
014933,villain,n.,v
014934,vinaigrette,n.,v
014935,vindicate,vt.,v
014936,vindication,n.,v
014937,vindictive,adj.,v
014938,vine,n.,v
014939,vinegar,n.,v
014940,vineyard,n.,v
014941,vintage,n.,v
014942,vinyl,n.,v
014943,violate,vt.,v
014944,violation,n.,v
014945,violator,n.,v
014946,violence,n.,v
014947,violent,adj.,v
014948,violently,adv.,v
014949,violet,n.,v
014950,violin,n.,v
014951,violinist,n.,v
014952,viral,adj.,v
014953,virgin,n.,v
014954,virginity,n.,v
014955,virtual,adj.,v
014956,virtually,adv.,v
014957,virtue,n.,v
014958,virtuoso,n.,v
014959,virtuous,adj.,v
014960,virulent,adj.,v
014961,virus,n.,v
014962,visa,n.,v
014963,visage,n.,v
014964,visceral,adj.,v
014965,visibility,n.,v
014966,visible,adj.,v
014967,visibly,adv.,v
014968,vision,n.,v
014969,visionary,adj.,v
014970,visit,n.,v
014971,visitation,n.,v
014972,visiting,n.,v
014973,visitor,n.,v
014974,visor,n.,v
014975,vista,n.,v
014976,visual,adj.,v
014977,visualization,n.,v
014978,visualize,vt.,v
014979,visually,adv.,v
014980,vital,adj.,v
014981,vitality,n.,v
014982,vitally,adv.,v
014983,vitamin,n.,v
014984,vivid,adj.,v
014985,vividly,adv.,v
014986,vocabulary,n.,v
014987,vocal,adj.,v
014988,vocalist,n.,v
014989,vocation,n.,v
014990,vocational,adj.,v
014991,vodka,n.,v
014992,vogue,n.,v
014993,voice,n.,v
014994,void,n.,v
014995,volatile,adj.,v
014996,volatility,n.,v
014997,volcanic,adj.,v
014998,volcano,n.,v
014999,vole,n.,v
015000,volley,n.,v
015001,volleyball,n.,v
015002,voltage,n.,v
015003,volume,n.,v
015004,voluminous,adj.,v
015005,voluntarily,adv.,v
015006,voluntary,adj.,v
015007,volunteer,n.,v
015008,voluptuous,adj.,v
015009,vomit,n.,v
015010,voodoo,n.,v
015011,voracious,adj.,v
015012,vortex,n.,v
015013,vote,n.,v
015014,voter,n.,v
015015,voting,n.,v
015016,vouch,vt.,v
015017,voucher,n.,v
015018,vow,n.,v
015019,vowel,n.,v
015020,voyage,n.,v
015021,vs,prep.,v
015022,vulgar,adj.,v
015023,vulnerability,n.,v
015024,vulnerable,adj.,v
015025,vulture,n.,v
015026,wacky,adj.,w
015027,wad,n.,w
015028,waddle,,w
015029,wade,vi.,w
015030,wafer,n.,w
015031,waffle,vi.,w
015032,waft,v.,w
015033,wag,vt.,w
015034,wage,n.,w
015035,wager,n.,w
015036,wagon,n.,w
015037,wail,n.,w
015038,waist,n.,w
015039,waistband,n.,w
015040,wait,v.,w
015041,waiter,n.,w
015042,waiting,n.,w
015043,waitress,n.,w
015044,waive,v.,w
015045,waiver,n.,w
015046,wake,vt.,w
015047,walk,vi.,w
015048,walker,n.,w
015049,walking,v.,w
015050,walkway,n.,w
015051,wall,n.,w
015052,wallet,n.,w
015053,walleye,n.,w
015054,wallow,vi.,w
015055,wallpaper,n.,w
015056,walnut,n.,w
015057,wan,adj.,w
015058,wand,n.,w
015059,wander,vi.,w
015060,wanderer,n.,w
015061,wandering,adj.,w
015062,wane,vi.,w
015063,want,vt.,w
015064,wanting,adj.,w
015065,wanton,adj.,w
015066,war,n.,w
015067,ward,n.,w
015068,warden,n.,w
015069,wardrobe,n.,w
015070,warehouse,n.,w
015071,warfare,n.,w
015072,warhead,n.,w
015073,warily,adv.,w
015074,warlord,n.,w
015075,warm,adj.,w
015076,warmly,adv.,w
015077,warmth,n.,w
015078,warn,vt.,w
015079,warning,n.,w
015080,warp,n.,w
015081,warplane,n.,w
015082,warrant,n.,w
015083,warranty,n.,w
015084,warring,adj.,w
015085,warrior,n.,w
015086,warship,n.,w
015087,wart,n.,w
015088,wartime,n.,w
015089,wary,adj.,w
015090,wash,n.,w
015091,washcloth,n.,w
015092,washed,adj.,w
015093,washer,n.,w
015094,washing,n.,w
015095,waste,n.,w
015096,wasteful,adj.,w
015097,wasteland,n.,w
015098,wastewater,n.,w
015099,watch,n.,w
015100,watchdog,n.,w
015101,watcher,n.,w
015102,watchful,adj.,w
015103,water,n.,w
015104,watercolor,,w
015105,waterfall,n.,w
015106,waterfowl,n.,w
015107,waterfront,n.,w
015108,watering,n.,w
015109,watermelon,n.,w
015110,waterproof,adj.,w
015111,watershed,n.,w
015112,waterway,n.,w
015113,watery,adj.,w
015114,wave,n.,w
015115,wavelength,n.,w
015116,waver,n.,w
015117,wavy,adj.,w
015118,wax,n.,w
015119,way,n.,w
015120,wayside,n.,w
015121,wayward,adj.,w
015122,we,pron.,w
015123,weak,adj.,w
015124,weaken,v.,w
015125,weakly,adv.,w
015126,weakness,n.,w
015127,wealth,n.,w
015128,wealthy,adj.,w
015129,wean,vt.,w
015130,weapon,n.,w
015131,weaponry,n.,w
015132,wear,vt.,w
015133,wearer,n.,w
015134,wearily,adv.,w
015135,weariness,n.,w
015136,wearing,adj.,w
015137,weary,adj.,w
015138,weasel,n.,w
015139,weather,n.,w
015140,weave,n.,w
015141,weaver,n.,w
015142,web,n.,w
015143,website,,w
015144,wed,v.,w
015145,wedding,n.,w
015146,wedge,n.,w
015147,wedlock,n.,w
015148,wee,adj.,w
015149,weed,n.,w
015150,week,n.,w
015151,weekday,n.,w
015152,weekend,n.,w
015153,weekly,adj.,w
015154,weep,n.,w
015155,weeping,n.,w
015156,weevil,n.,w
015157,weigh,vt.,w
015158,weight,n.,w
015159,weightless,adj.,w
015160,weighty,adj.,w
015161,weird,adj.,w
015162,welcome,n.,w
015163,weld,vt.,w
015164,welder,n.,w
015165,welfare,n.,w
015166,well,n.,w
015167,welt,n.,w
015168,west,n.,w
015169,western,adj.,w
015170,westward,n.,w
015171,wet,adj.,w
015172,wetland,n.,w
015173,whack,vt.,w
015174,whale,n.,w
015175,whaling,n.,w
015176,wham,n.,w
015177,wharf,n.,w
015178,what,pron.,w
015179,whatever,pron.,w
015180,whatsoever,pron.,w
015181,wheat,n.,w
015182,wheel,n.,w
015183,wheelbarrow,n.,w
015184,wheelchair,n.,w
015185,wheeze,vi.,w
015186,when,conj.,w
015187,whence,n.,w
015188,whenever,conj.,w
015189,where,adv.,w
015190,whereabouts,n.,w
015191,whereas,conj.,w
015192,whereby,adv.,w
015193,wherein,adv.,w
015194,whereupon,adv.,w
015195,wherever,adv.,w
015196,whether,conj.,w
015197,which,pron.,w
015198,whichever,pron.,w
015199,whiff,n.,w
015200,while,n.,w
015201,whilst,conj.,w
015202,whim,n.,w
015203,whimper,vi.,w
015204,whimsical,adj.,w
015205,whine,n.,w
015206,whip,n.,w
015207,whir,n.,w
015208,whirl,v.,w
015209,whirlpool,n.,w
015210,whirlwind,n.,w
015211,whisk,n.,w
015212,whisker,n.,w
015213,whiskey,n.,w
015214,whisky,n.,w
015215,whisper,n.,w
015216,whistle,n.,w
015217,white,n.,w
015218,whiteness,n.,w
015219,whitetail,n.,w
015220,whittle,v.,w
015221,whiz,n.,w
015222,whizz,n.,w
015223,who,pron.,w
015224,whoa,int.,w
015225,whoever,pron.,w
015226,whole,n.,w
015227,wholeness,n.,w
015228,wholesale,n.,w
015229,wholesaler,n.,w
015230,wholesome,adj.,w
015231,wholly,adv.,w
015232,whom,pron.,w
015233,whomever,pron.,w
015234,whoop,n.,w
015235,whopping,adj.,w
015236,whore,n.,w
015237,whose,pron.,w
015238,why,adv.,w
015239,wick,n.,w
015240,wicked,adj.,w
015241,wicker,n.,w
015242,wide,adj.,w
015243,widely,adv.,w
015244,widen,v.,w
015245,widespread,adj.,w
015246,widow,n.,w
015247,widower,n.,w
015248,width,n.,w
015249,wield,v.,w
015250,wife,n.,w
015251,wiggle,v.,w
015252,wild,adj.,w
015253,wilderness,n.,w
015254,wildfire,n.,w
015255,wildflower,n.,w
015256,wildlife,n.,w
015257,wildly,adv.,w
015258,will,n.,w
015259,willful,adj.,w
015260,willfully,adv.,w
015261,willing,adj.,w
015262,willingly,adv.,w
015263,willingness,n.,w
015264,willow,n.,w
015265,wilt,v.,w
015266,wily,adj.,w
015267,win,v.,w
015268,wince,v.,w
015269,wind,n.,w
015270,windbreaker,n.,w
015271,windfall,n.,w
015272,winding,n.,w
015273,windmill,n.,w
015274,window,n.,w
015275,windowsill,n.,w
015276,windshield,n.,w
015277,windswept,adj.,w
015278,windy,adj.,w
015279,wine,n.,w
015280,winery,n.,w
015281,wing,n.,w
015282,winged,adj.,w
015283,wink,n.,w
015284,winner,n.,w
015285,winning,n.,w
015286,winter,n.,w
015287,wintry,adj.,w
015288,wipe,v.,w
015289,wiper,n.,w
015290,wire,n.,w
015291,wired,adj.,w
015292,wireless,adj.,w
015293,wiretap,v.,w
015294,wiring,n.,w
015295,wiry,adj.,w
015296,wisdom,n.,w
015297,wise,adj.,w
015298,wisely,adv.,w
015299,wish,n.,w
015300,wishful,adj.,w
015301,wisp,n.,w
015302,wispy,adj.,w
015303,wistful,adj.,w
015304,wistfully,adv.,w
015305,wit,n.,w
015306,witch,n.,w
015307,witchcraft,n.,w
015308,with,prep.,w
015309,withdraw,vt.,w
015310,withdrawal,n.,w
015311,wither,vt.,w
015312,withering,adj.,w
015313,withhold,vt.,w
015314,within,n.,w
015315,without,prep.,w
015316,withstand,vt.,w
015317,witness,n.,w
015318,witty,adj.,w
015319,wizard,n.,w
015320,wobble,n.,w
015321,wobbly,adj.,w
015322,woefully,adv.,w
015323,wolf,n.,w
015324,woman,n.,w
015325,womanhood,n.,w
015326,womb,n.,w
015327,wonder,n.,w
015328,wonderful,adj.,w
015329,wonderfully,adv.,w
015330,wondrous,adj.,w
015331,woo,v.,w
015332,wood,n.,w
015333,wooded,adj.,w
015334,wooden,adj.,w
015335,woodland,n.,w
015336,woodpecker,n.,w
015337,woodwork,,w
015338,woody,adj.,w
015339,wool,n.,w
015340,woolen,adj.,w
015341,woolly,adj.,w
015342,word,n.,w
015343,wording,n.,w
015344,work,n.,w
015345,workable,adj.,w
015346,workbench,n.,w
015347,workday,n.,w
015348,worker,n.,w
015349,workhorse,n.,w
015350,working,n.,w
015351,workload,n.,w
015352,workman,n.,w
015353,workout,n.,w
015354,worksheet,,w
015355,workshop,n.,w
015356,workstation,n.,w
015357,world,n.,w
015358,worldly,adj.,w
015359,worldwide,adj.,w
015360,worm,n.,w
015361,worn,adj.,w
015362,worried,adj.,w
015363,worrisome,adj.,w
015364,worry,n.,w
015365,worrying,adj.,w
015366,worsen,v.,w
015367,worship,n.,w
015368,worshiper,n.,w
015369,worth,prep.,w
015370,worthless,adj.,w
015371,worthwhile,adj.,w
015372,worthy,n.,w
015373,would,v.,w
015374,wound,n.,w
015375,woven,vbl.,w
015376,wow,n.,w
015377,wrack,n.,w
015378,wrap,n.,w
015379,wrapper,n.,w
015380,wrapping,n.,w
015381,wrath,n.,w
015382,wreak,vt.,w
015383,wreath,n.,w
015384,wreck,n.,w
015385,wreckage,n.,w
015386,wrench,n.,w
015387,wrest,n.,w
015388,wrestle,n.,w
015389,wrestler,n.,w
015390,wrestling,n.,w
015391,wretched,adj.,w
015392,wriggle,v.,w
015393,wring,v.,w
015394,wrinkle,n.,w
015395,wrist,n.,w
015396,wristwatch,n.,w
015397,writ,n.,w
015398,write,vt.,w
015399,writer,n.,w
015400,writhe,v.,w
015401,writing,n.,w
015402,written,vbl.,w
015403,wrong,adj.,w
015404,wrongdoing,n.,w
015405,wrongful,adj.,w
015406,wrongly,adv.,w
015407,wrought,vbl.,w
015408,wry,adj.,w
015409,wryly,adv.,w
015410,ya,,y
015411,yacht,n.,y
015412,yam,n.,y
015413,yank,,y
015414,yard,n.,y
015415,yardage,n.,y
015416,yardstick,n.,y
015417,yarn,n.,y
015418,yawn,v.,y
015419,ye,,y
015420,yea,n.,y
015421,yeah,adv.,y
015422,year,n.,y
015423,yearbook,n.,y
015424,yearly,adj.,y
015425,yearn,vi.,y
015426,yearning,n.,y
015427,yeast,n.,y
015428,yell,vi.,y
015429,yellow,n.,y
015430,yellowish,adj.,y
015431,yelp,v.,y
015432,yen,n.,y
015433,yep,adv.,y
015434,yes,adv.,y
015435,yesterday,n.,y
015436,yet,adv.,y
015437,yield,v.,y
015438,yoga,n.,y
015439,yogurt,n.,y
015440,yoke,n.,y
015441,yolk,n.,y
015442,you,pron.,y
015443,young,adj.,y
015444,youngster,n.,y
015445,your,pron.,y
015446,yours,pron.,y
015447,yourself,pron.,y
015448,youth,n.,y
015449,youthful,adj.,y
015450,yummy,n.,y
015451,yup,int.,y
015452,yuppie,n.,y
015453,zap,v.,z
015454,zeal,n.,z
015455,zealot,n.,z
015456,zealous,adj.,z
015457,zebra,n.,z
015458,zenith,n.,z
015459,zero,n.,z
015460,zest,n.,z
015461,zigzag,n.,z
015462,zinc,n.,z
015463,zip,,z
015464,zipper,n.,z
015465,zombie,n.,z
015466,zone,n.,z
015467,zoning,n.,z
015468,zoo,n.,z
015469,zoom,n.,z
015470,zucchini,n.,z
015471,kissing,n.,k
015472,pairing,n.,p
015473,happiness,n.,h
015474,comforting,adj.,c
015475,fascinated,adj.,f
015476,touring,adj.,t
015477,environmentally,adv.,e
015478,tested,adj.,t
015479,buying,n.,b
015480,welcoming,adj.,w
015481,connecting,v.,c
015482,cosmetics,n.,c
015483,annoyed,adj.,a
015484,steamed,adj.,s
015485,bulging,adj.,b
015486,real-life,adj.,r
015487,depleted,adj.,d
015488,sharing,n.,s
015489,sunglasses,n.,s
015490,playing,v.,p
015491,packed,adj.,p
015492,situational,adj.,s
015493,completed,adj.,c
015494,enlarged,adj.,e
015495,trafficking,n.,t
015496,relaxing,adj.,r
015497,others,pron.,o
015498,shared,adj.,s
015499,spoiled,adj.,s
015500,observed,v.,o
015501,pilings,n.,p
015502,stressful,adj.,s
015503,trained,adj.,t
015504,conscious,adj.,c
015505,managed,v.,m
015506,adequate,adj.,a
015507,swirling,v.,s
015508,loved,v.,l
015509,responsibly,adv.,r
015510,workplace,n.,w
015511,treated,v.,t
015512,fastest,adj.,f
015513,ordering,n.,o
015514,called,v.,c
015515,changed,v.,c
015516,focused,adj.,f
015517,dreaming,v.,d
015518,activate,v.,a
015519,imported,adj.,i
015520,burned,v.,b
015521,shattered,adj.,s
015522,emerging,adj.,e
015523,merging,v.,m
015524,decorated,adj.,d
015525,developed,adj.,d
015526,girlfriend,n.,g
015527,embarrassing,adj.,e
015528,African,adj.,a
015529,AIDS,n.,a
015530,American,adj.,a
015531,ant,n.,a
015532,Antarctic,adj.,a
015533,appointment,n.,a
015534,Arab,n.,a
015535,Arabic,adj.,a
015536,Arctic,adj.,a
015537,Asian,adj.,a
015538,Australian,adj.,a
015539,barbershop,n.,b
015540,basic,adj.,b
015541,bee,n.,b
015542,British,adj.,b
015543,Buddhism,n.,b
015544,Buddhist,n.,b
015545,Canadian,adj.,c
015546,cat,n.,c
015547,challenging,adj.,c
015548,Chinese,n.,c
015549,Christian,n.,c
015550,Christmas,n.,c
015551,collar,n.,c
015552,crossroads,n.,c
015553,deer,n.,d
015554,describe,vt.,d
015555,dip,vt.,d
015556,Easter,n.,e
015557,Egyptian,adj.,e
015558,English,n.,e
015559,European,adj.,e
015560,expression,n.,e
015561,figure,n.,f
015562,firefighter,n.,f
015563,flu,n.,f
015564,founding,n.,f
015565,French,adj.,f
015566,Frenchman,n.,f
015567,furnished,adj.,f
015568,gas,n.,g
015569,German,adj.,g
015570,Greek,n.,g
015571,hay,n.,h
015572,heat,n.,h
015573,hug,vt.,h
015574,I,pron.,i
015575,indeed,adv.,i
015576,Indian,n.,i
015577,ink,n.,i
015578,Irish,adj.,i
015579,Italian,adj.,i
015580,Japanese,adj.,j
015581,judge,n.,j
015582,lake,n.,l
015583,law,n.,l
015584,Mexican,n.,m
015585,Moslem,n.,m
015586,mud,n.,m
015587,OK,int.,o
015588,Olympic,adj.,o
015589,pea,n.,p
015590,post,n.,p
015591,puzzled,,p
015592,rat,n.,r
015593,Russian,adj.,r
015594,Scottish,adj.,s
015595,smoker,n.,s
015596,soup,n.,s
015597,Spanish,adj.,s
015598,storm,n.,s
015599,Swiss,adj.,s
015600,tailor,n.,t
015601,toy,n.,t
015602,workforce,n.,w
015603,works,n.,w
015604,wounded,adj.,w
015605,ape,n.,a
015606,bombard,vt.,b
015607,collapsed,adj.,c
015608,flawed,,f
015609,intrinsically,,i
015610,Islamic,,i
015611,pave,vt.,p
015612,pharmaceutical,adj.,p
015613,projected,adj.,p
015614,rib,n.,r
015615,multicultural,,m
015616,paw,n.,p
015617,up-to-date,adj.,u
015618,well-known,,w
015619,chap,n.,c
015620,Bible,n.,b
015621,so-called,,s
015622,Marxist,n.,m
015623,van,n.,v
015624,mug,n.,m
015625,succeeding,,s
015626,misery,n.,m
015627,tub,n.,t
015628,intrinsic,adj.,i
015629,telecommunications,,t
015630,axis,n.,a
015631,pope,n.,p
015632,air-conditioning,n.,a
015633,Thanksgiving,n.,t
015634,sip,vi.,s
015635,inclusive,adj.,i
015636,defense,n.,d
015637,innovate,vt.,i
015638,individualized,adj.,i
015639,tumor,n.,t
015640,exporter,n.,e
015641,left-handed,adj.,l
015642,second-hand,,s
015643,short-term,adj.,s
015644,motivated,adj.,m
015645,automated,adj.,a
015646,clear-cut,adj.,c
015647,competitiveness,n.,c
015648,exhausting,adj.,e
015649,representation,n.,r
015650,best-seller,n.,b
015651,middle-class,adj.,m
015652,old-fashioned,adj.,o
015653,well-being,n.,w
015654,fractured,adj.,f
015655,funding,n.,f
015656,muted,adj.,m
015657,concurrently,adv.,c
015658,recyclable,adj.,r
015659,respected,adj.,r
015660,Catholic,adj.,c
015661,affordable,adj.,a
015662,supportive,adj.,s
015663,bite,vt.,b
015664,jack,n.,j
015665,Marxism,n.,m
015666,ice-cream,n.,i
015667,Internet,n.,i
015668,mistake,n.,m
015669,mom,n.,m
015670,start-up,n.,s
015671,computing,n.,c
015672,genetically,adv.,g
015673,consistently,adv.,c
015674,historically,adv.,h
015675,parenting,n.,p
015676,predominantly,adv.,p
015677,intimidating,adj.,i
015678,untreated,adj.,u
015679,overview,n.,o
015680,unintended,adj.,u
015681,biodiversity,n.,b
015682,achiever,n.,a
015683,inconsequential,adj.,i
015684,massively,adv.,m
015685,commercialization,n.,c
015686,demographics,n.,d
015687,notoriously,adv.,n
015688,Latin,n.,l
015689,grown-up,n.,g
015690,freelance,n.,f
015691,proceedings,n.,p
015692,misplaced,adj.,m
015693,by-product,n.,b
015694,caregiver,n.,c
015695,biotech,n.,b
015696,instinctively,adv.,i
015697,standardized,adj.,s
015698,outsource,vt.,o
015699,positively,adv.,p
015700,unrelated,adj.,u
015701,sustainability,n.,s
015702,predictably,adv.,p
015703,attractiveness,n.,a
015704,specialized,adj.,s
015705,uniqueness,n.,u
015706,stereotypical,adj.,s
015707,idealized,adj.,i
015708,confusing,adj.,c
015709,varying,adj.,v
015710,Catholicism,n.,c
015711,disproportionately,adv.,d
015712,obsessed,adj.,o
015713,high-profile,adj.,h
015714,embarrassed,adj.,e
015715,outraged,adj.,o
015716,overcrowded,adj.,o
015717,rallying,n.,r
015718,aggressiveness,n.,a
015719,entrepreneurship,n.,e
015720,exclusionary,adj.,e
015721,personalized,adj.,p
015722,searing,adj.,s
015723,insensitivity,n.,i
015724,empowerment,n.,e
015725,postmodern,adj.,p
015726,meaningfully,adv.,m
015727,persistently,adv.,p
015728,passionately,adv.,p
015729,avoidance,n.,a
015730,overreact,vi.,o
015731,conveyor,n.,c
015732,untested,adj.,u
015733,alarmingly,adv.,a
015734,unstoppable,adj.,u
015735,selectively,adv.,s
015736,paradoxically,adv.,p
015737,bombing,n.,b
015738,unfairly,adv.,u
015739,unfairness,n.,u
015740,fleeting,adj.,f
015741,unnamed,adj.,u
015742,entitlement,n.,e
015743,ecologically,adv.,e
015744,bruising,adj.,b
015745,representational,adj.,r
015746,biomedical,adj.,b
015747,wholeheartedly,adv.,w
015748,constitutionality,n.,c
015749,worldview,n.,w
015750,earner,n.,e
015751,interrelationship,n.,i
015752,unpredictability,n.,u
015753,lifestyle,n.,l
015754,well-educated,adj.,w
015755,environmentalist,n.,e
015756,carelessness,n.,c
015757,deprived,adj.,d
015758,globally,adv.,g
015759,opposing,adj.,o
015760,horrifying,adj.,h
015761,robotic,adj.,r
015762,bonding,n.,b
015763,hierarchical,adj.,h
015764,hysteria,n.,h
015765,marginalized,adj.,m
015766,instantaneously,,i
015767,mechanically,adv.,m
015768,Roman,n.,r
015769,moisturizer,n.,m
015770,hospitalization,n.,h
015771,buzzword,n.,b
015772,confrontational,adj.,c
015773,self-esteem,n.,s
015774,sequencing,n.,s
015775,Hebrew,n.,h
015776,Koran,n.,k
015777,unethical,adj.,u
015778,Persian,adj.,p
015779,takeover,n.,t
015780,sweatshirt,n.,s
015781,Scandinavian,adj.,s
015782,Welsh,n.,w
015783,donut,,d
015784,Islam,,i
015785,PhD,,p
015786,wig,n.,w
015787,Dutch,adj.,d
015788,Polish,,p
015789,Spaniard,n.,s
015790,Nazi,n.,n
015791,Jew,n.,j
015792,Hindu,n.,h
015793,nervousness,n.,n
015794,Swede,n.,s
015795,Israeli,n.,i
015796,VIP,n.,v
015797,clam,n.,c
015798,wasp,n.,w
015799,Mediterranean,adj.,m
015800,spokesperson,n.,s
015801,fir,n.,f
015802,Danish,adj.,d
015803,smoked,v.,s
015804,Christianity,,c
015805,oats,n.,o
015806,Scotch,n.,s
015807,Zulu,n.,z
015808,macho,adj.,m
015809,sighting,n.,s
015810,Quaker,n.,q
015811,paranoid,adj.,p
015812,narrator,n.,n
015813,playoff,n.,p
015814,unkempt,adj.,u
015815,aggrieved,adj.,a
015816,God,n.,g
015817,polio,n.,p
015818,plutonium,n.,p
015819,regression,n.,r
015820,vie,vi.,v
015821,Hispanic,adj.,h
015822,Brazilian,adj.,b
015823,extricate,vt.,e
015824,graffiti,n.,g
015825,vibe,n.,v
015826,brunette,n.,b
015827,Englishman,,e
015828,Medicaid,,m
015829,meteorological,,m
015830,checklist,n.,c
015831,loin,n.,l
015832,incomprehensible,adj.,i
015833,exodus,n.,e
015834,basics,n.,b
015835,hotline,n.,h
015836,suspenders,n.,s
015837,minefield,n.,m
015838,wares,,w
015839,Nazism,,n
015840,ion,n.,i
015841,rainforest,n.,r
015842,prod,n.,p
015843,excluding,adj.,e
015844,woe,n.,w
015845,Arabian,adj.,a
015846,mecca,n.,m
015847,Briton,n.,b
015848,Nordic,adj.,n
015849,snorkel,n.,s
015850,deli,n.,d
015851,leek,n.,l
015852,Halloween,n.,h
015853,Protestant,n.,p
015854,helm,n.,h
015855,committed,adj.,c
015856,garland,n.,g
015857,hew,vt.,h
015858,embattled,adj.,e
015859,surreal,adj.,s
015860,recycling,n.,r
015861,high-rise,n.,h
015862,restored,adj.,r
015863,curved,adj.,c
015864,stairwell,n.,s
015865,overhang,,o
015866,positioning,,p
015867,operating,,o
015868,updated,,u
015869,assigned,,a
015870,switching,,s
015871,modified,adj.,m
015872,separated,adj.,s
015873,designated,adj.,d
015874,graphically,adv.,g
015875,micro,adj.,m
015876,labeled,,l
015877,masking,n.,m
015878,hard-working,,h
015879,Portuguese,n.,p
015880,Soviet,n.,s
015881,father-in-law,n.,f
015882,upside-down,adj.,u
015883,TV,n.,t
015884,importantly,adv.,i
015885,justified,adj.,j
015886,prized,adj.,p
015887,timeline,n.,t
015888,Mrs,n.,m
015889,baby-sitter,n.,b
015890,Norwegian,n.,n
015891,open-minded,adj.,o
015892,long-term,adj.,l
015893,taker,n.,t
015894,ever-increasing,,e
015895,unhappiness,n.,u
015896,Olympics,n.,o
015897,GNP,abbr.,g
