word,md_file,image,status
violet,C:\GTT\EnglishDB\Words\v\violet.md,Images/violet.svg,real_image
violin,C:\GTT\EnglishDB\Words\v\violin.md,Images/violin.svg,real_image
violinist,C:\GTT\EnglishDB\Words\v\violinist.md,Images/violinist.svg,real_image
vip,C:\GTT\EnglishDB\Words\v\vip.md,Images/vip.svg,real_image
viral,C:\GTT\EnglishDB\Words\v\viral.md,Images/viral.svg,real_image
virgin,C:\GTT\EnglishDB\Words\v\virgin.md,Images/virgin.svg,real_image
virginity,C:\GTT\EnglishDB\Words\v\virginity.md,Images/virginity.svg,real_image
virtual,C:\GTT\EnglishDB\Words\v\virtual.md,Images/virtual.svg,real_image
virtually,C:\GTT\EnglishDB\Words\v\virtually.md,Images/virtually.svg,real_image
virtue,C:\GTT\EnglishDB\Words\v\virtue.md,Images/virtue.svg,real_image
virtuoso,C:\GTT\EnglishDB\Words\v\virtuoso.md,Images/virtuoso.svg,real_image
virtuous,C:\GTT\EnglishDB\Words\v\virtuous.md,Images/virtuous.svg,real_image
virulent,C:\GTT\EnglishDB\Words\v\virulent.md,Images/virulent.svg,real_image
virus,C:\GTT\EnglishDB\Words\v\virus.md,Images/virus.svg,real_image
vis-a-vis,C:\GTT\EnglishDB\Words\v\vis-a-vis.md,Images/vis-a-vis.svg,real_image
visa,C:\GTT\EnglishDB\Words\v\visa.md,Images/visa.svg,real_image
visage,C:\GTT\EnglishDB\Words\v\visage.md,Images/visage.svg,real_image
visceral,C:\GTT\EnglishDB\Words\v\visceral.md,Images/visceral.svg,real_image
visibility,C:\GTT\EnglishDB\Words\v\visibility.md,Images/visibility.svg,real_image
visible,C:\GTT\EnglishDB\Words\v\visible.md,Images/visible.svg,real_image
visibly,C:\GTT\EnglishDB\Words\v\visibly.md,Images/visibly.svg,real_image
vision,C:\GTT\EnglishDB\Words\v\vision.md,Images/vision.svg,real_image
visionary,C:\GTT\EnglishDB\Words\v\visionary.md,Images/visionary.svg,real_image
visit,C:\GTT\EnglishDB\Words\v\visit.md,Images/visit.svg,real_image
visitation,C:\GTT\EnglishDB\Words\v\visitation.md,Images/visitation.svg,real_image
visiting,C:\GTT\EnglishDB\Words\v\visiting.md,Images/visiting.svg,real_image
visitor,C:\GTT\EnglishDB\Words\v\visitor.md,Images/visitor.svg,real_image
visor,C:\GTT\EnglishDB\Words\v\visor.md,Images/visor.svg,real_image
vista,C:\GTT\EnglishDB\Words\v\vista.md,Images/vista.svg,real_image
visual,C:\GTT\EnglishDB\Words\v\visual.md,Images/visual.svg,real_image
visualization,C:\GTT\EnglishDB\Words\v\visualization.md,Images/visualization.svg,real_image
visualize,C:\GTT\EnglishDB\Words\v\visualize.md,Images/visualize.svg,real_image
visually,C:\GTT\EnglishDB\Words\v\visually.md,Images/visually.svg,real_image
vital,C:\GTT\EnglishDB\Words\v\vital.md,Images/vital.svg,real_image
vitality,C:\GTT\EnglishDB\Words\v\vitality.md,Images/vitality.svg,real_image
vitally,C:\GTT\EnglishDB\Words\v\vitally.md,Images/vitally.svg,real_image
vitamin,C:\GTT\EnglishDB\Words\v\vitamin.md,Images/vitamin.svg,real_image
vivid,C:\GTT\EnglishDB\Words\v\vivid.md,Images/vivid.svg,real_image
vividly,C:\GTT\EnglishDB\Words\v\vividly.md,Images/vividly.svg,real_image
vocabulary,C:\GTT\EnglishDB\Words\v\vocabulary.md,Images/vocabulary.svg,real_image
vocal,C:\GTT\EnglishDB\Words\v\vocal.md,Images/vocal.svg,real_image
vocalist,C:\GTT\EnglishDB\Words\v\vocalist.md,Images/vocalist.svg,real_image
vocation,C:\GTT\EnglishDB\Words\v\vocation.md,Images/vocation.svg,real_image
vocational,C:\GTT\EnglishDB\Words\v\vocational.md,Images/vocational.svg,real_image
vodka,C:\GTT\EnglishDB\Words\v\vodka.md,Images/vodka.svg,real_image
vogue,C:\GTT\EnglishDB\Words\v\vogue.md,Images/vogue.svg,real_image
voice,C:\GTT\EnglishDB\Words\v\voice.md,Images/voice.svg,real_image
void,C:\GTT\EnglishDB\Words\v\void.md,Images/void.svg,real_image
volatile,C:\GTT\EnglishDB\Words\v\volatile.md,Images/volatile.svg,real_image
volatility,C:\GTT\EnglishDB\Words\v\volatility.md,Images/volatility.svg,real_image
volcanic,C:\GTT\EnglishDB\Words\v\volcanic.md,Images/volcanic.svg,real_image
volcano,C:\GTT\EnglishDB\Words\v\volcano.md,Images/volcano.svg,real_image
vole,C:\GTT\EnglishDB\Words\v\vole.md,Images/vole.svg,real_image
volley,C:\GTT\EnglishDB\Words\v\volley.md,Images/volley.svg,real_image
volleyball,C:\GTT\EnglishDB\Words\v\volleyball.md,Images/volleyball.svg,real_image
voltage,C:\GTT\EnglishDB\Words\v\voltage.md,Images/voltage.svg,real_image
volume,C:\GTT\EnglishDB\Words\v\volume.md,Images/volume.svg,real_image
voluminous,C:\GTT\EnglishDB\Words\v\voluminous.md,Images/voluminous.svg,real_image
voluntarily,C:\GTT\EnglishDB\Words\v\voluntarily.md,Images/voluntarily.svg,real_image
voluntary,C:\GTT\EnglishDB\Words\v\voluntary.md,Images/voluntary.svg,real_image
volunteer,C:\GTT\EnglishDB\Words\v\volunteer.md,Images/volunteer.svg,real_image
voluptuous,C:\GTT\EnglishDB\Words\v\voluptuous.md,Images/voluptuous.svg,real_image
vomit,C:\GTT\EnglishDB\Words\v\vomit.md,Images/vomit.svg,real_image
voodoo,C:\GTT\EnglishDB\Words\v\voodoo.md,Images/voodoo.svg,real_image
voracious,C:\GTT\EnglishDB\Words\v\voracious.md,Images/voracious.svg,real_image
vortex,C:\GTT\EnglishDB\Words\v\vortex.md,Images/vortex.svg,real_image
vote,C:\GTT\EnglishDB\Words\v\vote.md,Images/vote.svg,real_image
voter,C:\GTT\EnglishDB\Words\v\voter.md,Images/voter.svg,real_image
voting,C:\GTT\EnglishDB\Words\v\voting.md,Images/voting.svg,real_image
vouch,C:\GTT\EnglishDB\Words\v\vouch.md,Images/vouch.svg,real_image
voucher,C:\GTT\EnglishDB\Words\v\voucher.md,Images/voucher.svg,real_image
vow,C:\GTT\EnglishDB\Words\v\vow.md,Images/vow.svg,real_image
vowel,C:\GTT\EnglishDB\Words\v\vowel.md,Images/vowel.svg,real_image
voyage,C:\GTT\EnglishDB\Words\v\voyage.md,Images/voyage.svg,real_image
vs,C:\GTT\EnglishDB\Words\v\vs.md,Images/vs.svg,real_image
vulgar,C:\GTT\EnglishDB\Words\v\vulgar.md,Images/vulgar.svg,real_image
vulnerability,C:\GTT\EnglishDB\Words\v\vulnerability.md,Images/vulnerability.svg,real_image
vulnerable,C:\GTT\EnglishDB\Words\v\vulnerable.md,Images/vulnerable.svg,real_image
vulture,C:\GTT\EnglishDB\Words\v\vulture.md,Images/vulture.svg,real_image
wacky,C:\GTT\EnglishDB\Words\w\wacky.md,Images/wacky.svg,real_image
wad,C:\GTT\EnglishDB\Words\w\wad.md,Images/wad.svg,real_image
waddle,C:\GTT\EnglishDB\Words\w\waddle.md,Images/waddle.svg,real_image
wade,C:\GTT\EnglishDB\Words\w\wade.md,Images/wade.svg,real_image
wafer,C:\GTT\EnglishDB\Words\w\wafer.md,Images/wafer.svg,real_image
waffle,C:\GTT\EnglishDB\Words\w\waffle.md,Images/waffle.svg,real_image
waft,C:\GTT\EnglishDB\Words\w\waft.md,Images/waft.svg,real_image
wag,C:\GTT\EnglishDB\Words\w\wag.md,Images/wag.svg,real_image
wage,C:\GTT\EnglishDB\Words\w\wage.md,Images/wage.svg,real_image
wager,C:\GTT\EnglishDB\Words\w\wager.md,Images/wager.svg,real_image
wagon,C:\GTT\EnglishDB\Words\w\wagon.md,Images/wagon.svg,real_image
wail,C:\GTT\EnglishDB\Words\w\wail.md,Images/wail.svg,real_image
waist,C:\GTT\EnglishDB\Words\w\waist.md,Images/waist.svg,real_image
waistband,C:\GTT\EnglishDB\Words\w\waistband.md,Images/waistband.svg,real_image
wait,C:\GTT\EnglishDB\Words\w\wait.md,Images/wait.svg,real_image
waiter,C:\GTT\EnglishDB\Words\w\waiter.md,Images/waiter.svg,real_image
waiting,C:\GTT\EnglishDB\Words\w\waiting.md,Images/waiting.svg,real_image
waitress,C:\GTT\EnglishDB\Words\w\waitress.md,Images/waitress.svg,real_image
waive,C:\GTT\EnglishDB\Words\w\waive.md,Images/waive.svg,real_image
waiver,C:\GTT\EnglishDB\Words\w\waiver.md,Images/waiver.svg,real_image
wake-up,C:\GTT\EnglishDB\Words\w\wake-up.md,Images/wake-up.svg,real_image
wake,C:\GTT\EnglishDB\Words\w\wake.md,Images/wake.svg,real_image
waking,C:\GTT\EnglishDB\Words\w\waking.md,Images/waking.svg,real_image
walk-in,C:\GTT\EnglishDB\Words\w\walk-in.md,Images/walk-in.svg,real_image
walk,C:\GTT\EnglishDB\Words\w\walk.md,Images/walk.svg,real_image
walker,C:\GTT\EnglishDB\Words\w\walker.md,Images/walker.svg,real_image
walkie-talkie,C:\GTT\EnglishDB\Words\w\walkie-talkie.md,Images/walkie-talkie.svg,real_image
walking,C:\GTT\EnglishDB\Words\w\walking.md,Images/walking.svg,real_image
walkway,C:\GTT\EnglishDB\Words\w\walkway.md,Images/walkway.svg,real_image
wall,C:\GTT\EnglishDB\Words\w\wall.md,Images/wall.svg,real_image
walled,C:\GTT\EnglishDB\Words\w\walled.md,Images/walled.svg,real_image
wallet,C:\GTT\EnglishDB\Words\w\wallet.md,Images/wallet.svg,real_image
walleye,C:\GTT\EnglishDB\Words\w\walleye.md,Images/walleye.svg,real_image
wallow,C:\GTT\EnglishDB\Words\w\wallow.md,Images/wallow.svg,real_image
wallpaper,C:\GTT\EnglishDB\Words\w\wallpaper.md,Images/wallpaper.svg,real_image
walnut,C:\GTT\EnglishDB\Words\w\walnut.md,Images/walnut.svg,real_image
wan,C:\GTT\EnglishDB\Words\w\wan.md,Images/wan.svg,real_image
wand,C:\GTT\EnglishDB\Words\w\wand.md,Images/wand.svg,real_image
wander,C:\GTT\EnglishDB\Words\w\wander.md,Images/wander.svg,real_image
wanderer,C:\GTT\EnglishDB\Words\w\wanderer.md,Images/wanderer.svg,real_image
wandering,C:\GTT\EnglishDB\Words\w\wandering.md,Images/wandering.svg,real_image
wane,C:\GTT\EnglishDB\Words\w\wane.md,Images/wane.svg,real_image
waning,C:\GTT\EnglishDB\Words\w\waning.md,Images/waning.svg,real_image
wannabe,C:\GTT\EnglishDB\Words\w\wannabe.md,Images/wannabe.svg,real_image
want,C:\GTT\EnglishDB\Words\w\want.md,Images/want.svg,real_image
wanted,C:\GTT\EnglishDB\Words\w\wanted.md,Images/wanted.svg,real_image
wanting,C:\GTT\EnglishDB\Words\w\wanting.md,Images/wanting.svg,real_image
wanton,C:\GTT\EnglishDB\Words\w\wanton.md,Images/wanton.svg,real_image
war-torn,C:\GTT\EnglishDB\Words\w\war-torn.md,Images/war-torn.svg,real_image
war,C:\GTT\EnglishDB\Words\w\war.md,Images/war.svg,real_image
ward,C:\GTT\EnglishDB\Words\w\ward.md,Images/ward.svg,real_image
warden,C:\GTT\EnglishDB\Words\w\warden.md,Images/warden.svg,real_image
wardrobe,C:\GTT\EnglishDB\Words\w\wardrobe.md,Images/wardrobe.svg,real_image
warehouse,C:\GTT\EnglishDB\Words\w\warehouse.md,Images/warehouse.svg,real_image
wares,C:\GTT\EnglishDB\Words\w\wares.md,Images/wares.svg,real_image
warfare,C:\GTT\EnglishDB\Words\w\warfare.md,Images/warfare.svg,real_image
warhead,C:\GTT\EnglishDB\Words\w\warhead.md,Images/warhead.svg,real_image
warily,C:\GTT\EnglishDB\Words\w\warily.md,Images/warily.svg,real_image
warlord,C:\GTT\EnglishDB\Words\w\warlord.md,Images/warlord.svg,real_image
warm-up,C:\GTT\EnglishDB\Words\w\warm-up.md,Images/warm-up.svg,real_image
warm,C:\GTT\EnglishDB\Words\w\warm.md,Images/warm.svg,real_image
warming,C:\GTT\EnglishDB\Words\w\warming.md,Images/warming.svg,real_image
warmly,C:\GTT\EnglishDB\Words\w\warmly.md,Images/warmly.svg,real_image
warmth,C:\GTT\EnglishDB\Words\w\warmth.md,Images/warmth.svg,real_image
warn,C:\GTT\EnglishDB\Words\w\warn.md,Images/warn.svg,real_image
warning,C:\GTT\EnglishDB\Words\w\warning.md,Images/warning.svg,real_image
warp,C:\GTT\EnglishDB\Words\w\warp.md,Images/warp.svg,real_image
warped,C:\GTT\EnglishDB\Words\w\warped.md,Images/warped.svg,real_image
warplane,C:\GTT\EnglishDB\Words\w\warplane.md,Images/warplane.svg,real_image
warrant,C:\GTT\EnglishDB\Words\w\warrant.md,Images/warrant.svg,real_image
warranty,C:\GTT\EnglishDB\Words\w\warranty.md,Images/warranty.svg,real_image
warring,C:\GTT\EnglishDB\Words\w\warring.md,Images/warring.svg,real_image
warrior,C:\GTT\EnglishDB\Words\w\warrior.md,Images/warrior.svg,real_image
warship,C:\GTT\EnglishDB\Words\w\warship.md,Images/warship.svg,real_image
wart,C:\GTT\EnglishDB\Words\w\wart.md,Images/wart.svg,real_image
wartime,C:\GTT\EnglishDB\Words\w\wartime.md,Images/wartime.svg,real_image
wary,C:\GTT\EnglishDB\Words\w\wary.md,Images/wary.svg,real_image
wash,C:\GTT\EnglishDB\Words\w\wash.md,Images/wash.svg,real_image
washcloth,C:\GTT\EnglishDB\Words\w\washcloth.md,Images/washcloth.svg,real_image
washed,C:\GTT\EnglishDB\Words\w\washed.md,Images/washed.svg,real_image
washer,C:\GTT\EnglishDB\Words\w\washer.md,Images/washer.svg,real_image
washing,C:\GTT\EnglishDB\Words\w\washing.md,Images/washing.svg,real_image
washington-based,C:\GTT\EnglishDB\Words\w\washington-based.md,Images/washington-based.svg,real_image
wasp,C:\GTT\EnglishDB\Words\w\wasp.md,Images/wasp.svg,real_image
waste,C:\GTT\EnglishDB\Words\w\waste.md,Images/waste.svg,real_image
wasted,C:\GTT\EnglishDB\Words\w\wasted.md,Images/wasted.svg,real_image
wasteful,C:\GTT\EnglishDB\Words\w\wasteful.md,Images/wasteful.svg,real_image
wasteland,C:\GTT\EnglishDB\Words\w\wasteland.md,Images/wasteland.svg,real_image
wastewater,C:\GTT\EnglishDB\Words\w\wastewater.md,Images/wastewater.svg,real_image
watch,C:\GTT\EnglishDB\Words\w\watch.md,Images/watch.svg,real_image
watchdog,C:\GTT\EnglishDB\Words\w\watchdog.md,Images/watchdog.svg,real_image
watcher,C:\GTT\EnglishDB\Words\w\watcher.md,Images/watcher.svg,real_image
watchful,C:\GTT\EnglishDB\Words\w\watchful.md,Images/watchful.svg,real_image
water,C:\GTT\EnglishDB\Words\w\water.md,Images/water.svg,real_image
watercolor,C:\GTT\EnglishDB\Words\w\watercolor.md,Images/watercolor.svg,real_image
waterfall,C:\GTT\EnglishDB\Words\w\waterfall.md,Images/waterfall.svg,real_image
waterfowl,C:\GTT\EnglishDB\Words\w\waterfowl.md,Images/waterfowl.svg,real_image
waterfront,C:\GTT\EnglishDB\Words\w\waterfront.md,Images/waterfront.svg,real_image
watering,C:\GTT\EnglishDB\Words\w\watering.md,Images/watering.svg,real_image
watermelon,C:\GTT\EnglishDB\Words\w\watermelon.md,Images/watermelon.svg,real_image
waterproof,C:\GTT\EnglishDB\Words\w\waterproof.md,Images/waterproof.svg,real_image
watershed,C:\GTT\EnglishDB\Words\w\watershed.md,Images/watershed.svg,real_image
waterway,C:\GTT\EnglishDB\Words\w\waterway.md,Images/waterway.svg,real_image
watery,C:\GTT\EnglishDB\Words\w\watery.md,Images/watery.svg,real_image
wave,C:\GTT\EnglishDB\Words\w\wave.md,Images/wave.svg,real_image
wavelength,C:\GTT\EnglishDB\Words\w\wavelength.md,Images/wavelength.svg,real_image
waver,C:\GTT\EnglishDB\Words\w\waver.md,Images/waver.svg,real_image
waving,C:\GTT\EnglishDB\Words\w\waving.md,Images/waving.svg,real_image
wavy,C:\GTT\EnglishDB\Words\w\wavy.md,Images/wavy.svg,real_image
wax,C:\GTT\EnglishDB\Words\w\wax.md,Images/wax.svg,real_image
waxed,C:\GTT\EnglishDB\Words\w\waxed.md,Images/waxed.svg,real_image
way,C:\GTT\EnglishDB\Words\w\way.md,Images/way.svg,real_image
wayside,C:\GTT\EnglishDB\Words\w\wayside.md,Images/wayside.svg,real_image
wayward,C:\GTT\EnglishDB\Words\w\wayward.md,Images/wayward.svg,real_image
we,C:\GTT\EnglishDB\Words\w\we.md,Images/we.svg,real_image
weak,C:\GTT\EnglishDB\Words\w\weak.md,Images/weak.svg,real_image
weaken,C:\GTT\EnglishDB\Words\w\weaken.md,Images/weaken.svg,real_image
weakened,C:\GTT\EnglishDB\Words\w\weakened.md,Images/weakened.svg,real_image
weakening,C:\GTT\EnglishDB\Words\w\weakening.md,Images/weakening.svg,real_image
weakest,C:\GTT\EnglishDB\Words\w\weakest.md,Images/weakest.svg,real_image
weakly,C:\GTT\EnglishDB\Words\w\weakly.md,Images/weakly.svg,real_image
weakness,C:\GTT\EnglishDB\Words\w\weakness.md,Images/weakness.svg,real_image
wealth,C:\GTT\EnglishDB\Words\w\wealth.md,Images/wealth.svg,real_image
wealthy,C:\GTT\EnglishDB\Words\w\wealthy.md,Images/wealthy.svg,real_image
wean,C:\GTT\EnglishDB\Words\w\wean.md,Images/wean.svg,real_image
weapon,C:\GTT\EnglishDB\Words\w\weapon.md,Images/weapon.svg,real_image
weaponry,C:\GTT\EnglishDB\Words\w\weaponry.md,Images/weaponry.svg,real_image
wear,C:\GTT\EnglishDB\Words\w\wear.md,Images/wear.svg,real_image
wearer,C:\GTT\EnglishDB\Words\w\wearer.md,Images/wearer.svg,real_image
wearily,C:\GTT\EnglishDB\Words\w\wearily.md,Images/wearily.svg,real_image
weariness,C:\GTT\EnglishDB\Words\w\weariness.md,Images/weariness.svg,real_image
wearing,C:\GTT\EnglishDB\Words\w\wearing.md,Images/wearing.svg,real_image
weary,C:\GTT\EnglishDB\Words\w\weary.md,Images/weary.svg,real_image
weasel,C:\GTT\EnglishDB\Words\w\weasel.md,Images/weasel.svg,real_image
weather,C:\GTT\EnglishDB\Words\w\weather.md,Images/weather.svg,real_image
weathered,C:\GTT\EnglishDB\Words\w\weathered.md,Images/weathered.svg,real_image
weave,C:\GTT\EnglishDB\Words\w\weave.md,Images/weave.svg,real_image
weaver,C:\GTT\EnglishDB\Words\w\weaver.md,Images/weaver.svg,real_image
weaving,C:\GTT\EnglishDB\Words\w\weaving.md,Images/weaving.svg,real_image
web-based,C:\GTT\EnglishDB\Words\w\web-based.md,Images/web-based.svg,real_image
web,C:\GTT\EnglishDB\Words\w\web.md,Images/web.svg,real_image
website,C:\GTT\EnglishDB\Words\w\website.md,Images/website.svg,real_image
wed,C:\GTT\EnglishDB\Words\w\wed.md,Images/wed.svg,real_image
wedding,C:\GTT\EnglishDB\Words\w\wedding.md,Images/wedding.svg,real_image
wedge,C:\GTT\EnglishDB\Words\w\wedge.md,Images/wedge.svg,real_image
wedlock,C:\GTT\EnglishDB\Words\w\wedlock.md,Images/wedlock.svg,real_image
wee,C:\GTT\EnglishDB\Words\w\wee.md,Images/wee.svg,real_image
weed,C:\GTT\EnglishDB\Words\w\weed.md,Images/weed.svg,real_image
week-long,C:\GTT\EnglishDB\Words\w\week-long.md,Images/week-long.svg,real_image
week,C:\GTT\EnglishDB\Words\w\week.md,Images/week.svg,real_image
weekday,C:\GTT\EnglishDB\Words\w\weekday.md,Images/weekday.svg,real_image
weekend,C:\GTT\EnglishDB\Words\w\weekend.md,Images/weekend.svg,real_image
weekly,C:\GTT\EnglishDB\Words\w\weekly.md,Images/weekly.svg,real_image
weep,C:\GTT\EnglishDB\Words\w\weep.md,Images/weep.svg,real_image
weeping,C:\GTT\EnglishDB\Words\w\weeping.md,Images/weeping.svg,real_image
weevil,C:\GTT\EnglishDB\Words\w\weevil.md,Images/weevil.svg,real_image
weigh,C:\GTT\EnglishDB\Words\w\weigh.md,Images/weigh.svg,real_image
weight,C:\GTT\EnglishDB\Words\w\weight.md,Images/weight.svg,real_image
weighted,C:\GTT\EnglishDB\Words\w\weighted.md,Images/weighted.svg,real_image
weightless,C:\GTT\EnglishDB\Words\w\weightless.md,Images/weightless.svg,real_image
weighty,C:\GTT\EnglishDB\Words\w\weighty.md,Images/weighty.svg,real_image
weird,C:\GTT\EnglishDB\Words\w\weird.md,Images/weird.svg,real_image
welcome,C:\GTT\EnglishDB\Words\w\welcome.md,Images/welcome.svg,real_image
welcoming,C:\GTT\EnglishDB\Words\w\welcoming.md,Images/welcoming.svg,real_image
weld,C:\GTT\EnglishDB\Words\w\weld.md,Images/weld.svg,real_image
welder,C:\GTT\EnglishDB\Words\w\welder.md,Images/welder.svg,real_image
welding,C:\GTT\EnglishDB\Words\w\welding.md,Images/welding.svg,real_image
welfare,C:\GTT\EnglishDB\Words\w\welfare.md,Images/welfare.svg,real_image
well-being,C:\GTT\EnglishDB\Words\w\well-being.md,Images/well-being.svg,real_image
well-defined,C:\GTT\EnglishDB\Words\w\well-defined.md,Images/well-defined.svg,real_image
well-designed,C:\GTT\EnglishDB\Words\w\well-designed.md,Images/well-designed.svg,real_image
well-developed,C:\GTT\EnglishDB\Words\w\well-developed.md,Images/well-developed.svg,real_image
well-documented,C:\GTT\EnglishDB\Words\w\well-documented.md,Images/well-documented.svg,real_image
well-dressed,C:\GTT\EnglishDB\Words\w\well-dressed.md,Images/well-dressed.svg,real_image
well-educated,C:\GTT\EnglishDB\Words\w\well-educated.md,Images/well-educated.svg,real_image
well-established,C:\GTT\EnglishDB\Words\w\well-established.md,Images/well-established.svg,real_image
well-heeled,C:\GTT\EnglishDB\Words\w\well-heeled.md,Images/well-heeled.svg,real_image
well-intentioned,C:\GTT\EnglishDB\Words\w\well-intentioned.md,Images/well-intentioned.svg,real_image
well-known,C:\GTT\EnglishDB\Words\w\well-known.md,Images/well-known.svg,real_image
well-meaning,C:\GTT\EnglishDB\Words\w\well-meaning.md,Images/well-meaning.svg,real_image
well-off,C:\GTT\EnglishDB\Words\w\well-off.md,Images/well-off.svg,real_image
well-rounded,C:\GTT\EnglishDB\Words\w\well-rounded.md,Images/well-rounded.svg,real_image
well-to-do,C:\GTT\EnglishDB\Words\w\well-to-do.md,Images/well-to-do.svg,real_image
well-trained,C:\GTT\EnglishDB\Words\w\well-trained.md,Images/well-trained.svg,real_image
well-worn,C:\GTT\EnglishDB\Words\w\well-worn.md,Images/well-worn.svg,real_image
well,C:\GTT\EnglishDB\Words\w\well.md,Images/well.svg,real_image
wellness,C:\GTT\EnglishDB\Words\w\wellness.md,Images/wellness.svg,real_image
welsh,C:\GTT\EnglishDB\Words\w\welsh.md,Images/welsh.svg,real_image
welt,C:\GTT\EnglishDB\Words\w\welt.md,Images/welt.svg,real_image
west,C:\GTT\EnglishDB\Words\w\west.md,Images/west.svg,real_image
western,C:\GTT\EnglishDB\Words\w\western.md,Images/western.svg,real_image
westward,C:\GTT\EnglishDB\Words\w\westward.md,Images/westward.svg,real_image
wet,C:\GTT\EnglishDB\Words\w\wet.md,Images/wet.svg,real_image
wetland,C:\GTT\EnglishDB\Words\w\wetland.md,Images/wetland.svg,real_image
whack,C:\GTT\EnglishDB\Words\w\whack.md,Images/whack.svg,real_image
whale,C:\GTT\EnglishDB\Words\w\whale.md,Images/whale.svg,real_image
whaling,C:\GTT\EnglishDB\Words\w\whaling.md,Images/whaling.svg,real_image
wham,C:\GTT\EnglishDB\Words\w\wham.md,Images/wham.svg,real_image
wharf,C:\GTT\EnglishDB\Words\w\wharf.md,Images/wharf.svg,real_image
what,C:\GTT\EnglishDB\Words\w\what.md,Images/what.svg,real_image
whatever,C:\GTT\EnglishDB\Words\w\whatever.md,Images/whatever.svg,real_image
whatsoever,C:\GTT\EnglishDB\Words\w\whatsoever.md,Images/whatsoever.svg,real_image
wheat,C:\GTT\EnglishDB\Words\w\wheat.md,Images/wheat.svg,real_image
wheel,C:\GTT\EnglishDB\Words\w\wheel.md,Images/wheel.svg,real_image
wheelbarrow,C:\GTT\EnglishDB\Words\w\wheelbarrow.md,Images/wheelbarrow.svg,real_image
wheelchair,C:\GTT\EnglishDB\Words\w\wheelchair.md,Images/wheelchair.svg,real_image
wheeze,C:\GTT\EnglishDB\Words\w\wheeze.md,Images/wheeze.svg,real_image
when,C:\GTT\EnglishDB\Words\w\when.md,Images/when.svg,real_image
whence,C:\GTT\EnglishDB\Words\w\whence.md,Images/whence.svg,real_image
whenever,C:\GTT\EnglishDB\Words\w\whenever.md,Images/whenever.svg,real_image
where,C:\GTT\EnglishDB\Words\w\where.md,Images/where.svg,real_image
whereabouts,C:\GTT\EnglishDB\Words\w\whereabouts.md,Images/whereabouts.svg,real_image
whereas,C:\GTT\EnglishDB\Words\w\whereas.md,Images/whereas.svg,real_image
whereby,C:\GTT\EnglishDB\Words\w\whereby.md,Images/whereby.svg,real_image
wherein,C:\GTT\EnglishDB\Words\w\wherein.md,Images/wherein.svg,real_image
whereupon,C:\GTT\EnglishDB\Words\w\whereupon.md,Images/whereupon.svg,real_image
wherever,C:\GTT\EnglishDB\Words\w\wherever.md,Images/wherever.svg,real_image
whether,C:\GTT\EnglishDB\Words\w\whether.md,Images/whether.svg,real_image
which,C:\GTT\EnglishDB\Words\w\which.md,Images/which.svg,real_image
whichever,C:\GTT\EnglishDB\Words\w\whichever.md,Images/whichever.svg,real_image
whiff,C:\GTT\EnglishDB\Words\w\whiff.md,Images/whiff.svg,real_image
while,C:\GTT\EnglishDB\Words\w\while.md,Images/while.svg,real_image
whilst,C:\GTT\EnglishDB\Words\w\whilst.md,Images/whilst.svg,real_image
whim,C:\GTT\EnglishDB\Words\w\whim.md,Images/whim.svg,real_image
whimper,C:\GTT\EnglishDB\Words\w\whimper.md,Images/whimper.svg,real_image
whimsical,C:\GTT\EnglishDB\Words\w\whimsical.md,Images/whimsical.svg,real_image
whine,C:\GTT\EnglishDB\Words\w\whine.md,Images/whine.svg,real_image
whip,C:\GTT\EnglishDB\Words\w\whip.md,Images/whip.svg,real_image
whipped,C:\GTT\EnglishDB\Words\w\whipped.md,Images/whipped.svg,real_image
whir,C:\GTT\EnglishDB\Words\w\whir.md,Images/whir.svg,real_image
whirl,C:\GTT\EnglishDB\Words\w\whirl.md,Images/whirl.svg,real_image
whirlpool,C:\GTT\EnglishDB\Words\w\whirlpool.md,Images/whirlpool.svg,real_image
whirlwind,C:\GTT\EnglishDB\Words\w\whirlwind.md,Images/whirlwind.svg,real_image
whisk,C:\GTT\EnglishDB\Words\w\whisk.md,Images/whisk.svg,real_image
whisker,C:\GTT\EnglishDB\Words\w\whisker.md,Images/whisker.svg,real_image
whiskey,C:\GTT\EnglishDB\Words\w\whiskey.md,Images/whiskey.svg,real_image
whisky,C:\GTT\EnglishDB\Words\w\whisky.md,Images/whisky.svg,real_image
whisper,C:\GTT\EnglishDB\Words\w\whisper.md,Images/whisper.svg,real_image
whispered,C:\GTT\EnglishDB\Words\w\whispered.md,Images/whispered.svg,real_image
whistle-blower,C:\GTT\EnglishDB\Words\w\whistle-blower.md,Images/whistle-blower.svg,real_image
whistle,C:\GTT\EnglishDB\Words\w\whistle.md,Images/whistle.svg,real_image
whistling,C:\GTT\EnglishDB\Words\w\whistling.md,Images/whistling.svg,real_image
white-collar,C:\GTT\EnglishDB\Words\w\white-collar.md,Images/white-collar.svg,real_image
white-haired,C:\GTT\EnglishDB\Words\w\white-haired.md,Images/white-haired.svg,real_image
white,C:\GTT\EnglishDB\Words\w\white.md,Images/white.svg,real_image
whiteness,C:\GTT\EnglishDB\Words\w\whiteness.md,Images/whiteness.svg,real_image
whitetail,C:\GTT\EnglishDB\Words\w\whitetail.md,Images/whitetail.svg,real_image
whittle,C:\GTT\EnglishDB\Words\w\whittle.md,Images/whittle.svg,real_image
