TokenID,Word,FirstLetter,Length,MD,Image,HasImage,GTT,Frequency,POS,Chinese
12594,receive,r,7,Words/r/receive.md,Images/receive.svg,YES,,,,
12595,received,r,8,Words/r/received.md,Images/received.svg,YES,,,,
12596,receiver,r,8,Words/r/receiver.md,Images/receiver.svg,YES,,,,
12597,receiving,r,9,Words/r/receiving.md,Images/receiving.svg,YES,,,,
12598,recent,r,6,Words/r/recent.md,Images/recent.svg,YES,,,,
12599,recently,r,8,Words/r/recently.md,Images/recently.svg,YES,,,,
12600,receptacle,r,10,Words/r/receptacle.md,Images/receptacle.svg,YES,,,,
12601,reception,r,9,Words/r/reception.md,Images/reception.svg,YES,,,,
12602,receptionist,r,12,Words/r/receptionist.md,Images/receptionist.svg,YES,,,,
12603,receptive,r,9,Words/r/receptive.md,Images/receptive.svg,YES,,,,
12604,receptor,r,8,Words/r/receptor.md,Images/receptor.svg,YES,,,,
12605,recess,r,6,Words/r/recess.md,Images/recess.svg,YES,,,,
12606,recession,r,9,Words/r/recession.md,Images/recession.svg,YES,,,,
12607,recharge,r,8,Words/r/recharge.md,Images/recharge.svg,YES,,,,
12608,recipe,r,6,Words/r/recipe.md,Images/recipe.svg,YES,,,,
12609,recipient,r,9,Words/r/recipient.md,Images/recipient.svg,YES,,,,
12610,reciprocal,r,10,Words/r/reciprocal.md,Images/reciprocal.svg,YES,,,,
12611,reciprocate,r,11,Words/r/reciprocate.md,Images/reciprocate.svg,YES,,,,
12612,reciprocity,r,11,Words/r/reciprocity.md,Images/reciprocity.svg,YES,,,,
12613,recital,r,7,Words/r/recital.md,Images/recital.svg,YES,,,,
12614,recitation,r,10,Words/r/recitation.md,Images/recitation.svg,YES,,,,
12615,recite,r,6,Words/r/recite.md,Images/recite.svg,YES,,,,
12616,reckless,r,8,Words/r/reckless.md,Images/reckless.svg,YES,,,,
12617,recklessly,r,10,Words/r/recklessly.md,Images/recklessly.svg,YES,,,,
12618,reckon,r,6,Words/r/reckon.md,Images/reckon.svg,YES,,,,
12619,reckoning,r,9,Words/r/reckoning.md,Images/reckoning.svg,YES,,,,
12620,reclaim,r,7,Words/r/reclaim.md,Images/reclaim.svg,YES,,,,
12621,recline,r,7,Words/r/recline.md,Images/recline.svg,YES,,,,
12622,recliner,r,8,Words/r/recliner.md,Images/recliner.svg,YES,,,,
12623,reclusive,r,9,Words/r/reclusive.md,Images/reclusive.svg,YES,,,,
12624,recognition,r,11,Words/r/recognition.md,Images/recognition.svg,YES,,,,
12625,recognizable,r,12,Words/r/recognizable.md,Images/recognizable.svg,YES,,,,
12626,recognize,r,9,Words/r/recognize.md,Images/recognize.svg,YES,,,,
12627,recognized,r,10,Words/r/recognized.md,Images/recognized.svg,YES,,,,
12628,recoil,r,6,Words/r/recoil.md,Images/recoil.svg,YES,,,,
12629,recollect,r,9,Words/r/recollect.md,Images/recollect.svg,YES,,,,
12630,recollection,r,12,Words/r/recollection.md,Images/recollection.svg,YES,,,,
12631,recommend,r,9,Words/r/recommend.md,Images/recommend.svg,YES,,,,
12632,recommendation,r,14,Words/r/recommendation.md,Images/recommendation.svg,YES,,,,
12633,recommended,r,11,Words/r/recommended.md,Images/recommended.svg,YES,,,,
12634,reconcile,r,9,Words/r/reconcile.md,Images/reconcile.svg,YES,,,,
12635,reconciliation,r,14,Words/r/reconciliation.md,Images/reconciliation.svg,YES,,,,
12636,reconfigure,r,11,Words/r/reconfigure.md,Images/reconfigure.svg,YES,,,,
12637,reconnaissance,r,14,Words/r/reconnaissance.md,Images/reconnaissance.svg,YES,,,,
12638,reconnect,r,9,Words/r/reconnect.md,Images/reconnect.svg,YES,,,,
12639,reconsider,r,10,Words/r/reconsider.md,Images/reconsider.svg,YES,,,,
12640,reconstitute,r,12,Words/r/reconstitute.md,Images/reconstitute.svg,YES,,,,
12641,reconstruct,r,11,Words/r/reconstruct.md,Images/reconstruct.svg,YES,,,,
12642,reconstruction,r,14,Words/r/reconstruction.md,Images/reconstruction.svg,YES,,,,
12643,reconstructive,r,14,Words/r/reconstructive.md,Images/reconstructive.svg,YES,,,,
12644,record,r,6,Words/r/record.md,Images/record.svg,YES,,,,
12645,recorded,r,8,Words/r/recorded.md,Images/recorded.svg,YES,,,,
12646,recorder,r,8,Words/r/recorder.md,Images/recorder.svg,YES,,,,
12647,recording,r,9,Words/r/recording.md,Images/recording.svg,YES,,,,
12648,recount,r,7,Words/r/recount.md,Images/recount.svg,YES,,,,
12649,recoup,r,6,Words/r/recoup.md,Images/recoup.svg,YES,,,,
12650,recourse,r,8,Words/r/recourse.md,Images/recourse.svg,YES,,,,
12651,recover,r,7,Words/r/recover.md,Images/recover.svg,YES,,,,
12652,recovery,r,8,Words/r/recovery.md,Images/recovery.svg,YES,,,,
12653,recreation,r,10,Words/r/recreation.md,Images/recreation.svg,YES,,,,
12654,recreational,r,12,Words/r/recreational.md,Images/recreational.svg,YES,,,,
12655,recrimination,r,13,Words/r/recrimination.md,Images/recrimination.svg,YES,,,,
12656,recruit,r,7,Words/r/recruit.md,Images/recruit.svg,YES,,,,
12657,recruiter,r,9,Words/r/recruiter.md,Images/recruiter.svg,YES,,,,
12658,recruiting,r,10,Words/r/recruiting.md,Images/recruiting.svg,YES,,,,
12659,recruitment,r,11,Words/r/recruitment.md,Images/recruitment.svg,YES,,,,
12660,rectangle,r,9,Words/r/rectangle.md,Images/rectangle.svg,YES,,,,
12661,rectangular,r,11,Words/r/rectangular.md,Images/rectangular.svg,YES,,,,
12662,rectify,r,7,Words/r/rectify.md,Images/rectify.svg,YES,,,,
12663,recuperate,r,10,Words/r/recuperate.md,Images/recuperate.svg,YES,,,,
12664,recur,r,5,Words/r/recur.md,Images/recur.svg,YES,,,,
12665,recurrence,r,10,Words/r/recurrence.md,Images/recurrence.svg,YES,,,,
12666,recurrent,r,9,Words/r/recurrent.md,Images/recurrent.svg,YES,,,,
12667,recurring,r,9,Words/r/recurring.md,Images/recurring.svg,YES,,,,
12668,recyclable,r,10,Words/r/recyclable.md,Images/recyclable.svg,YES,,,,
12669,recycle,r,7,Words/r/recycle.md,Images/recycle.svg,YES,,,,
12670,recycled,r,8,Words/r/recycled.md,Images/recycled.svg,YES,,,,
12671,recycling,r,9,Words/r/recycling.md,Images/recycling.svg,YES,,,,
12672,red-haired,r,10,Words/r/red-haired.md,Images/red-haired.svg,YES,,,,
12673,red-hot,r,7,Words/r/red-hot.md,Images/red-hot.svg,YES,,,,
12674,red,r,3,Words/r/red.md,Images/red.svg,YES,,,,
12675,redden,r,6,Words/r/redden.md,Images/redden.svg,YES,,,,
12676,reddish,r,7,Words/r/reddish.md,Images/reddish.svg,YES,,,,
12677,redeem,r,6,Words/r/redeem.md,Images/redeem.svg,YES,,,,
12678,redefine,r,8,Words/r/redefine.md,Images/redefine.svg,YES,,,,
12679,redefinition,r,12,Words/r/redefinition.md,Images/redefinition.svg,YES,,,,
12680,redemption,r,10,Words/r/redemption.md,Images/redemption.svg,YES,,,,
12681,redesign,r,8,Words/r/redesign.md,Images/redesign.svg,YES,,,,
12682,redevelopment,r,13,Words/r/redevelopment.md,Images/redevelopment.svg,YES,,,,
12683,redhead,r,7,Words/r/redhead.md,Images/redhead.svg,YES,,,,
12684,redirect,r,8,Words/r/redirect.md,Images/redirect.svg,YES,,,,
12685,rediscover,r,10,Words/r/rediscover.md,Images/rediscover.svg,YES,,,,
12686,redistribute,r,12,Words/r/redistribute.md,Images/redistribute.svg,YES,,,,
12687,redistribution,r,14,Words/r/redistribution.md,Images/redistribution.svg,YES,,,,
12688,redneck,r,7,Words/r/redneck.md,Images/redneck.svg,YES,,,,
12689,redness,r,7,Words/r/redness.md,Images/redness.svg,YES,,,,
12690,redraw,r,6,Words/r/redraw.md,Images/redraw.svg,YES,,,,
12691,redress,r,7,Words/r/redress.md,Images/redress.svg,YES,,,,
12692,redshift,r,8,Words/r/redshift.md,Images/redshift.svg,YES,,,,
12693,reduce,r,6,Words/r/reduce.md,Images/reduce.svg,YES,,,,
12694,reduced,r,7,Words/r/reduced.md,Images/reduced.svg,YES,,,,
12695,reduction,r,9,Words/r/reduction.md,Images/reduction.svg,YES,,,,
12696,redundancy,r,10,Words/r/redundancy.md,Images/redundancy.svg,YES,,,,
12697,redundant,r,9,Words/r/redundant.md,Images/redundant.svg,YES,,,,
12698,redwood,r,7,Words/r/redwood.md,Images/redwood.svg,YES,,,,
12699,reed,r,4,Words/r/reed.md,Images/reed.svg,YES,,,,
12700,reef,r,4,Words/r/reef.md,Images/reef.svg,YES,,,,
12701,reek,r,4,Words/r/reek.md,Images/reek.svg,YES,,,,
12702,reel,r,4,Words/r/reel.md,Images/reel.svg,YES,,,,
12703,ref,r,3,Words/r/ref.md,Images/ref.svg,YES,,,,
12704,refer,r,5,Words/r/refer.md,Images/refer.svg,YES,,,,
12705,referee,r,7,Words/r/referee.md,Images/referee.svg,YES,,,,
12706,reference,r,9,Words/r/reference.md,Images/reference.svg,YES,,,,
12707,referendum,r,10,Words/r/referendum.md,Images/referendum.svg,YES,,,,
12708,referent,r,8,Words/r/referent.md,Images/referent.svg,YES,,,,
12709,referral,r,8,Words/r/referral.md,Images/referral.svg,YES,,,,
12710,refill,r,6,Words/r/refill.md,Images/refill.svg,YES,,,,
12711,refinance,r,9,Words/r/refinance.md,Images/refinance.svg,YES,,,,
12712,refine,r,6,Words/r/refine.md,Images/refine.svg,YES,,,,
12713,refined,r,7,Words/r/refined.md,Images/refined.svg,YES,,,,
12714,refinement,r,10,Words/r/refinement.md,Images/refinement.svg,YES,,,,
12715,refinery,r,8,Words/r/refinery.md,Images/refinery.svg,YES,,,,
12716,reflect,r,7,Words/r/reflect.md,Images/reflect.svg,YES,,,,
12717,reflected,r,9,Words/r/reflected.md,Images/reflected.svg,YES,,,,
12718,reflection,r,10,Words/r/reflection.md,Images/reflection.svg,YES,,,,
12719,reflective,r,10,Words/r/reflective.md,Images/reflective.svg,YES,,,,
12720,reflector,r,9,Words/r/reflector.md,Images/reflector.svg,YES,,,,
12721,reflex,r,6,Words/r/reflex.md,Images/reflex.svg,YES,,,,
12722,reflexively,r,11,Words/r/reflexively.md,Images/reflexively.svg,YES,,,,
12723,reform,r,6,Words/r/reform.md,Images/reform.svg,YES,,,,
12724,reformed,r,8,Words/r/reformed.md,Images/reformed.svg,YES,,,,
12725,reformer,r,8,Words/r/reformer.md,Images/reformer.svg,YES,,,,
12726,reforming,r,9,Words/r/reforming.md,Images/reforming.svg,YES,,,,
12727,reformist,r,9,Words/r/reformist.md,Images/reformist.svg,YES,,,,
12728,refractor,r,9,Words/r/refractor.md,Images/refractor.svg,YES,,,,
12729,refrain,r,7,Words/r/refrain.md,Images/refrain.svg,YES,,,,
12730,refresh,r,7,Words/r/refresh.md,Images/refresh.svg,YES,,,,
12731,refreshing,r,10,Words/r/refreshing.md,Images/refreshing.svg,YES,,,,
12732,refreshment,r,11,Words/r/refreshment.md,Images/refreshment.svg,YES,,,,
12733,refrigerate,r,11,Words/r/refrigerate.md,Images/refrigerate.svg,YES,,,,
12734,refrigerated,r,12,Words/r/refrigerated.md,Images/refrigerated.svg,YES,,,,
12735,refrigeration,r,13,Words/r/refrigeration.md,Images/refrigeration.svg,YES,,,,
12736,refrigerator,r,12,Words/r/refrigerator.md,Images/refrigerator.svg,YES,,,,
12737,refuel,r,6,Words/r/refuel.md,Images/refuel.svg,YES,,,,
12738,refuge,r,6,Words/r/refuge.md,Images/refuge.svg,YES,,,,
12739,refugee,r,7,Words/r/refugee.md,Images/refugee.svg,YES,,,,
12740,refund,r,6,Words/r/refund.md,Images/refund.svg,YES,,,,
12741,refurbish,r,9,Words/r/refurbish.md,Images/refurbish.svg,YES,,,,
12742,refusal,r,7,Words/r/refusal.md,Images/refusal.svg,YES,,,,
12743,refuse,r,6,Words/r/refuse.md,Images/refuse.svg,YES,,,,
12744,refute,r,6,Words/r/refute.md,Images/refute.svg,YES,,,,
12745,regain,r,6,Words/r/regain.md,Images/regain.svg,YES,,,,
12746,regal,r,5,Words/r/regal.md,Images/regal.svg,YES,,,,
12747,regalia,r,7,Words/r/regalia.md,Images/regalia.svg,YES,,,,
12748,regard,r,6,Words/r/regard.md,Images/regard.svg,YES,,,,
12749,regarding,r,9,Words/r/regarding.md,Images/regarding.svg,YES,,,,
12750,regardless,r,10,Words/r/regardless.md,Images/regardless.svg,YES,,,,
12751,regenerate,r,10,Words/r/regenerate.md,Images/regenerate.svg,YES,,,,
12752,regeneration,r,12,Words/r/regeneration.md,Images/regeneration.svg,YES,,,,
12753,regent,r,6,Words/r/regent.md,Images/regent.svg,YES,,,,
12754,reggae,r,6,Words/r/reggae.md,Images/reggae.svg,YES,,,,
12755,regime,r,6,Words/r/regime.md,Images/regime.svg,YES,,,,
12756,regimen,r,7,Words/r/regimen.md,Images/regimen.svg,YES,,,,
12757,regiment,r,8,Words/r/regiment.md,Images/regiment.svg,YES,,,,
12758,region,r,6,Words/r/region.md,Images/region.svg,YES,,,,
12759,regional,r,8,Words/r/regional.md,Images/regional.svg,YES,,,,
12760,regionally,r,10,Words/r/regionally.md,Images/regionally.svg,YES,,,,
12761,register,r,8,Words/r/register.md,Images/register.svg,YES,,,,
12762,registered,r,10,Words/r/registered.md,Images/registered.svg,YES,,,,
12763,registrar,r,9,Words/r/registrar.md,Images/registrar.svg,YES,,,,
12764,registration,r,12,Words/r/registration.md,Images/registration.svg,YES,,,,
12765,registry,r,8,Words/r/registry.md,Images/registry.svg,YES,,,,
12766,regress,r,7,Words/r/regress.md,Images/regress.svg,YES,,,,
12767,regression,r,10,Words/r/regression.md,Images/regression.svg,YES,,,,
12768,regressive,r,10,Words/r/regressive.md,Images/regressive.svg,YES,,,,
12769,regret,r,6,Words/r/regret.md,Images/regret.svg,YES,,,,
12770,regrettable,r,11,Words/r/regrettable.md,Images/regrettable.svg,YES,,,,
12771,regrettably,r,11,Words/r/regrettably.md,Images/regrettably.svg,YES,,,,
12772,regroup,r,7,Words/r/regroup.md,Images/regroup.svg,YES,,,,
12773,regular-season,r,14,Words/r/regular-season.md,Images/regular-season.svg,YES,,,,
12774,regular,r,7,Words/r/regular.md,Images/regular.svg,YES,,,,
12775,regularity,r,10,Words/r/regularity.md,Images/regularity.svg,YES,,,,
12776,regularly,r,9,Words/r/regularly.md,Images/regularly.svg,YES,,,,
12777,regulate,r,8,Words/r/regulate.md,Images/regulate.svg,YES,,,,
12778,regulated,r,9,Words/r/regulated.md,Images/regulated.svg,YES,,,,
12779,regulation,r,10,Words/r/regulation.md,Images/regulation.svg,YES,,,,
12780,regulator,r,9,Words/r/regulator.md,Images/regulator.svg,YES,,,,
12781,regulatory,r,10,Words/r/regulatory.md,Images/regulatory.svg,YES,,,,
12782,rehab,r,5,Words/r/rehab.md,Images/rehab.svg,YES,,,,
12783,rehabilitate,r,12,Words/r/rehabilitate.md,Images/rehabilitate.svg,YES,,,,
12784,rehabilitation,r,14,Words/r/rehabilitation.md,Images/rehabilitation.svg,YES,,,,
12785,rehearsal,r,9,Words/r/rehearsal.md,Images/rehearsal.svg,YES,,,,
12786,rehearse,r,8,Words/r/rehearse.md,Images/rehearse.svg,YES,,,,
12787,reheat,r,6,Words/r/reheat.md,Images/reheat.svg,YES,,,,
12788,reign,r,5,Words/r/reign.md,Images/reign.svg,YES,,,,
12789,reigning,r,8,Words/r/reigning.md,Images/reigning.svg,YES,,,,
12790,reimburse,r,9,Words/r/reimburse.md,Images/reimburse.svg,YES,,,,
12791,reimbursement,r,13,Words/r/reimbursement.md,Images/reimbursement.svg,YES,,,,
12792,rein,r,4,Words/r/rein.md,Images/rein.svg,YES,,,,
12793,reincarnation,r,13,Words/r/reincarnation.md,Images/reincarnation.svg,YES,,,,
12794,reindeer,r,8,Words/r/reindeer.md,Images/reindeer.svg,YES,,,,
12795,reinforce,r,9,Words/r/reinforce.md,Images/reinforce.svg,YES,,,,
12796,reinforcement,r,13,Words/r/reinforcement.md,Images/reinforcement.svg,YES,,,,
12797,reinstate,r,9,Words/r/reinstate.md,Images/reinstate.svg,YES,,,,
12798,reintroduce,r,11,Words/r/reintroduce.md,Images/reintroduce.svg,YES,,,,
12799,reinvent,r,8,Words/r/reinvent.md,Images/reinvent.svg,YES,,,,
12800,reinvention,r,11,Words/r/reinvention.md,Images/reinvention.svg,YES,,,,
12801,reinvigorate,r,12,Words/r/reinvigorate.md,Images/reinvigorate.svg,YES,,,,
12802,reiterate,r,9,Words/r/reiterate.md,Images/reiterate.svg,YES,,,,
12803,reject,r,6,Words/r/reject.md,Images/reject.svg,YES,,,,
12804,rejected,r,8,Words/r/rejected.md,Images/rejected.svg,YES,,,,
12805,rejection,r,9,Words/r/rejection.md,Images/rejection.svg,YES,,,,
12806,rejoice,r,7,Words/r/rejoice.md,Images/rejoice.svg,YES,,,,
12807,rejoin,r,6,Words/r/rejoin.md,Images/rejoin.svg,YES,,,,
12808,rejuvenate,r,10,Words/r/rejuvenate.md,Images/rejuvenate.svg,YES,,,,
12809,rekindle,r,8,Words/r/rekindle.md,Images/rekindle.svg,YES,,,,
12810,relapse,r,7,Words/r/relapse.md,Images/relapse.svg,YES,,,,
12811,relate,r,6,Words/r/relate.md,Images/relate.svg,YES,,,,
12812,related,r,7,Words/r/related.md,Images/related.svg,YES,,,,
12813,relation,r,8,Words/r/relation.md,Images/relation.svg,YES,,,,
12814,relational,r,10,Words/r/relational.md,Images/relational.svg,YES,,,,
12815,relationship,r,12,Words/r/relationship.md,Images/relationship.svg,YES,,,,
12816,relative,r,8,Words/r/relative.md,Images/relative.svg,YES,,,,
12817,relatively,r,10,Words/r/relatively.md,Images/relatively.svg,YES,,,,
12818,relativism,r,10,Words/r/relativism.md,Images/relativism.svg,YES,,,,
12819,relativity,r,10,Words/r/relativity.md,Images/relativity.svg,YES,,,,
12820,relax,r,5,Words/r/relax.md,Images/relax.svg,YES,,,,
12821,relaxation,r,10,Words/r/relaxation.md,Images/relaxation.svg,YES,,,,
12822,relaxed,r,7,Words/r/relaxed.md,Images/relaxed.svg,YES,,,,
12823,relaxing,r,8,Words/r/relaxing.md,Images/relaxing.svg,YES,,,,
12824,relay,r,5,Words/r/relay.md,Images/relay.svg,YES,,,,
12825,release,r,7,Words/r/release.md,Images/release.svg,YES,,,,
12826,released,r,8,Words/r/released.md,Images/released.svg,YES,,,,
12827,relegate,r,8,Words/r/relegate.md,Images/relegate.svg,YES,,,,
12828,relent,r,6,Words/r/relent.md,Images/relent.svg,YES,,,,
12829,relentless,r,10,Words/r/relentless.md,Images/relentless.svg,YES,,,,
12830,relentlessly,r,12,Words/r/relentlessly.md,Images/relentlessly.svg,YES,,,,
12831,relevance,r,9,Words/r/relevance.md,Images/relevance.svg,YES,,,,
12832,relevant,r,8,Words/r/relevant.md,Images/relevant.svg,YES,,,,
12833,reliability,r,11,Words/r/reliability.md,Images/reliability.svg,YES,,,,
12834,reliable,r,8,Words/r/reliable.md,Images/reliable.svg,YES,,,,
12835,reliably,r,8,Words/r/reliably.md,Images/reliably.svg,YES,,,,
12836,reliance,r,8,Words/r/reliance.md,Images/reliance.svg,YES,,,,
12837,reliant,r,7,Words/r/reliant.md,Images/reliant.svg,YES,,,,
12838,relic,r,5,Words/r/relic.md,Images/relic.svg,YES,,,,
12839,relief,r,6,Words/r/relief.md,Images/relief.svg,YES,,,,
12840,relieve,r,7,Words/r/relieve.md,Images/relieve.svg,YES,,,,
12841,relieved,r,8,Words/r/relieved.md,Images/relieved.svg,YES,,,,
12842,reliever,r,8,Words/r/reliever.md,Images/reliever.svg,YES,,,,
12843,religion,r,8,Words/r/religion.md,Images/religion.svg,YES,,,,
12844,religiosity,r,11,Words/r/religiosity.md,Images/religiosity.svg,YES,,,,
12845,religious,r,9,Words/r/religious.md,Images/religious.svg,YES,,,,
12846,religiously,r,11,Words/r/religiously.md,Images/religiously.svg,YES,,,,
12847,relinquish,r,10,Words/r/relinquish.md,Images/relinquish.svg,YES,,,,
12848,relish,r,6,Words/r/relish.md,Images/relish.svg,YES,,,,
12849,relive,r,6,Words/r/relive.md,Images/relive.svg,YES,,,,
12850,reload,r,6,Words/r/reload.md,Images/reload.svg,YES,,,,
12851,relocate,r,8,Words/r/relocate.md,Images/relocate.svg,YES,,,,
12852,relocation,r,10,Words/r/relocation.md,Images/relocation.svg,YES,,,,
12853,reluctance,r,10,Words/r/reluctance.md,Images/reluctance.svg,YES,,,,
12854,reluctant,r,9,Words/r/reluctant.md,Images/reluctant.svg,YES,,,,
12855,reluctantly,r,11,Words/r/reluctantly.md,Images/reluctantly.svg,YES,,,,
12856,rely,r,4,Words/r/rely.md,Images/rely.svg,YES,,,,
12857,remain,r,6,Words/r/remain.md,Images/remain.svg,YES,,,,
12858,remainder,r,9,Words/r/remainder.md,Images/remainder.svg,YES,,,,
12859,remaining,r,9,Words/r/remaining.md,Images/remaining.svg,YES,,,,
12860,remains,r,7,Words/r/remains.md,Images/remains.svg,YES,,,,
12861,remake,r,6,Words/r/remake.md,Images/remake.svg,YES,,,,
12862,remark,r,6,Words/r/remark.md,Images/remark.svg,YES,,,,
12863,remarkable,r,10,Words/r/remarkable.md,Images/remarkable.svg,YES,,,,
12864,remarkably,r,10,Words/r/remarkably.md,Images/remarkably.svg,YES,,,,
12865,remarry,r,7,Words/r/remarry.md,Images/remarry.svg,YES,,,,
12866,rematch,r,7,Words/r/rematch.md,Images/rematch.svg,YES,,,,
12867,remedial,r,8,Words/r/remedial.md,Images/remedial.svg,YES,,,,
12868,remediation,r,11,Words/r/remediation.md,Images/remediation.svg,YES,,,,
12869,remedy,r,6,Words/r/remedy.md,Images/remedy.svg,YES,,,,
12870,remember,r,8,Words/r/remember.md,Images/remember.svg,YES,,,,
12871,remembrance,r,11,Words/r/remembrance.md,Images/remembrance.svg,YES,,,,
12872,remind,r,6,Words/r/remind.md,Images/remind.svg,YES,,,,
12873,reminder,r,8,Words/r/reminder.md,Images/reminder.svg,YES,,,,
12874,reminisce,r,9,Words/r/reminisce.md,Images/reminisce.svg,YES,,,,
12875,reminiscence,r,12,Words/r/reminiscence.md,Images/reminiscence.svg,YES,,,,
12876,reminiscent,r,11,Words/r/reminiscent.md,Images/reminiscent.svg,YES,,,,
12877,remission,r,9,Words/r/remission.md,Images/remission.svg,YES,,,,
12878,remittance,r,10,Words/r/remittance.md,Images/remittance.svg,YES,,,,
12879,remnant,r,7,Words/r/remnant.md,Images/remnant.svg,YES,,,,
12880,remodel,r,7,Words/r/remodel.md,Images/remodel.svg,YES,,,,
12881,remorse,r,7,Words/r/remorse.md,Images/remorse.svg,YES,,,,
12882,remote,r,6,Words/r/remote.md,Images/remote.svg,YES,,,,
12883,remotely,r,8,Words/r/remotely.md,Images/remotely.svg,YES,,,,
12884,removable,r,9,Words/r/removable.md,Images/removable.svg,YES,,,,
12885,removal,r,7,Words/r/removal.md,Images/removal.svg,YES,,,,
12886,remove,r,6,Words/r/remove.md,Images/remove.svg,YES,,,,
12887,renaissance,r,11,Words/r/renaissance.md,Images/renaissance.svg,YES,,,,
12888,renal,r,5,Words/r/renal.md,Images/renal.svg,YES,,,,
12889,rename,r,6,Words/r/rename.md,Images/rename.svg,YES,,,,
12890,render,r,6,Words/r/render.md,Images/render.svg,YES,,,,
12891,rendering,r,9,Words/r/rendering.md,Images/rendering.svg,YES,,,,
12892,rendezvous,r,10,Words/r/rendezvous.md,Images/rendezvous.svg,YES,,,,
12893,rendition,r,9,Words/r/rendition.md,Images/rendition.svg,YES,,,,
12894,renegade,r,8,Words/r/renegade.md,Images/renegade.svg,YES,,,,
12895,renege,r,6,Words/r/renege.md,Images/renege.svg,YES,,,,
12896,renegotiate,r,11,Words/r/renegotiate.md,Images/renegotiate.svg,YES,,,,
12897,renew,r,5,Words/r/renew.md,Images/renew.svg,YES,,,,
12898,renewable,r,9,Words/r/renewable.md,Images/renewable.svg,YES,,,,
12899,renewal,r,7,Words/r/renewal.md,Images/renewal.svg,YES,,,,
12900,renewed,r,7,Words/r/renewed.md,Images/renewed.svg,YES,,,,
12901,renounce,r,8,Words/r/renounce.md,Images/renounce.svg,YES,,,,
12902,renovate,r,8,Words/r/renovate.md,Images/renovate.svg,YES,,,,
12903,renovated,r,9,Words/r/renovated.md,Images/renovated.svg,YES,,,,
12904,renovation,r,10,Words/r/renovation.md,Images/renovation.svg,YES,,,,
12905,renown,r,6,Words/r/renown.md,Images/renown.svg,YES,,,,
12906,renowned,r,8,Words/r/renowned.md,Images/renowned.svg,YES,,,,
12907,rent,r,4,Words/r/rent.md,Images/rent.svg,YES,,,,
12908,rental,r,6,Words/r/rental.md,Images/rental.svg,YES,,,,
12909,rented,r,6,Words/r/rented.md,Images/rented.svg,YES,,,,
12910,renter,r,6,Words/r/renter.md,Images/renter.svg,YES,,,,
12911,reopen,r,6,Words/r/reopen.md,Images/reopen.svg,YES,,,,
12912,reorganization,r,14,Words/r/reorganization.md,Images/reorganization.svg,YES,,,,
12913,reorganize,r,10,Words/r/reorganize.md,Images/reorganize.svg,YES,,,,
12914,rep,r,3,Words/r/rep.md,Images/rep.svg,YES,,,,
12915,repaint,r,7,Words/r/repaint.md,Images/repaint.svg,YES,,,,
12916,repair,r,6,Words/r/repair.md,Images/repair.svg,YES,,,,
12917,reparation,r,10,Words/r/reparation.md,Images/reparation.svg,YES,,,,
12918,repatriation,r,12,Words/r/repatriation.md,Images/repatriation.svg,YES,,,,
12919,repay,r,5,Words/r/repay.md,Images/repay.svg,YES,,,,
12920,repayment,r,9,Words/r/repayment.md,Images/repayment.svg,YES,,,,
12921,repeal,r,6,Words/r/repeal.md,Images/repeal.svg,YES,,,,
12922,repeat,r,6,Words/r/repeat.md,Images/repeat.svg,YES,,,,
12923,repeated,r,8,Words/r/repeated.md,Images/repeated.svg,YES,,,,
12924,repeatedly,r,10,Words/r/repeatedly.md,Images/repeatedly.svg,YES,,,,
12925,repeating,r,9,Words/r/repeating.md,Images/repeating.svg,YES,,,,
12926,repel,r,5,Words/r/repel.md,Images/repel.svg,YES,,,,
12927,repellent,r,9,Words/r/repellent.md,Images/repellent.svg,YES,,,,
12928,repent,r,6,Words/r/repent.md,Images/repent.svg,YES,,,,
12929,repentance,r,10,Words/r/repentance.md,Images/repentance.svg,YES,,,,
12930,repercussion,r,12,Words/r/repercussion.md,Images/repercussion.svg,YES,,,,
12931,repertoire,r,10,Words/r/repertoire.md,Images/repertoire.svg,YES,,,,
12932,repertory,r,9,Words/r/repertory.md,Images/repertory.svg,YES,,,,
12933,repetition,r,10,Words/r/repetition.md,Images/repetition.svg,YES,,,,
12934,repetitive,r,10,Words/r/repetitive.md,Images/repetitive.svg,YES,,,,
12935,replace,r,7,Words/r/replace.md,Images/replace.svg,YES,,,,
12936,replacement,r,11,Words/r/replacement.md,Images/replacement.svg,YES,,,,
12937,replant,r,7,Words/r/replant.md,Images/replant.svg,YES,,,,
12938,replay,r,6,Words/r/replay.md,Images/replay.svg,YES,,,,
12939,replenish,r,9,Words/r/replenish.md,Images/replenish.svg,YES,,,,
12940,replete,r,7,Words/r/replete.md,Images/replete.svg,YES,,,,
12941,replica,r,7,Words/r/replica.md,Images/replica.svg,YES,,,,
12942,replicate,r,9,Words/r/replicate.md,Images/replicate.svg,YES,,,,
12943,replication,r,11,Words/r/replication.md,Images/replication.svg,YES,,,,
12944,reply,r,5,Words/r/reply.md,Images/reply.svg,YES,,,,
12945,report,r,6,Words/r/report.md,Images/report.svg,YES,,,,
12946,reported,r,8,Words/r/reported.md,Images/reported.svg,YES,,,,
12947,reportedly,r,10,Words/r/reportedly.md,Images/reportedly.svg,YES,,,,
12948,reporter,r,8,Words/r/reporter.md,Images/reporter.svg,YES,,,,
12949,reporting,r,9,Words/r/reporting.md,Images/reporting.svg,YES,,,,
